icohp_num,icohp_num,atom1,atom2,bond_dist,icohp_value,icohp_scaled,in_dumbbell,color_indumb,center1,b,c,center2,e,f,dih_angle
466.0,466,As275,As497,2.46143,-4.35441,0.8750577757056673,True,1,As275,As248,As328,As497,As422,As496,40.413682
467.0,467,As276,As280,2.45636,-4.419,0.8880377159806596,True,1,As276,As281,As288,As280,As277,As286,52.833386
468.0,468,As276,As281,2.45597,-4.43367,0.8909857841620212,True,1,As276,As280,As288,As281,As174,As283,43.211123
469.0,469,As276,As288,2.48587,-4.16187,0.8363651344214593,True,1,As276,As280,As281,As288,As180,As187,-128.430837
470.0,470,As277,As280,2.4798,-4.1767,0.8393453560390183,True,1,As277,As121,As124,As280,As276,As286,106.53285
471.0,471,As278,As279,2.46044,-3.97457,0.7987255181727202,True,1,As278,As283,As284,As279,As284,As285,-13.669855
472.0,472,As278,As283,2.46964,-4.2519,0.8544574710518594,True,1,As278,As279,As284,As283,As281,As286,112.947315
473.0,473,As278,As284,2.45061,-3.97214,0.7982371878604702,True,1,As278,As279,As283,As284,As279,As282,-102.02569
474.0,474,As279,As284,2.44537,-3.99399,0.802628141491196,True,1,As279,As278,As285,As284,As278,As282,110.848602
475.0,475,As279,As285,2.44553,-4.56792,0.9179645267215151,True,1,As279,As278,As284,As285,As286,As287,31.774698
476.0,476,As280,As286,2.44708,-4.38679,0.8815648273561436,True,1,As280,As276,As277,As286,As283,As285,54.616156
477.0,477,As281,As283,2.49474,-4.15213,0.8344077939929342,True,1,As281,As174,As276,As283,As278,As286,-112.239728
478.0,478,As282,As284,2.49018,-3.97222,0.7982532645785689,True,1,As282,As314,As323,As284,As278,As279,-52.624787
479.0,479,As282,As314,2.48042,-4.02522,0.8089040903190022,True,1,As282,As284,As323,As314,As226,As325,-143.294318
480.0,480,As282,As323,2.4557,-4.1625,0.836491738576487,True,1,As282,As284,As314,As323,As325,As498,142.515028
481.0,481,As283,As286,2.46294,-4.45714,0.895702291334247,True,1,As283,As278,As281,As286,As280,As285,-25.987798
482.0,482,As285,As286,2.47568,-4.24004,0.8520740975937171,True,1,As285,As279,As287,As286,As280,As283,-99.518083
483.0,483,As285,As287,2.48774,-4.07566,0.8190404610802751,True,1,As285,As279,As286,As287,As237,As304,-166.586485
484.0,484,As287,As304,2.507,-3.99473,0.8027768511336096,True,1,As287,As237,As285,As304,As302,As305,-91.494059
485.0,485,As289,As317,2.47163,-4.1048,0.824896405647751,True,1,As289,As121,As159,As317,As36,As319,45.154274
486.0,486,As290,As298,2.45908,-4.294,0.8629178439513356,True,1,As290,As135,As146,As298,As145,As187,65.385914
487.0,487,As291,As292,2.48826,-4.03681,0.8112332048535612,True,1,As291,As296,As462,As292,As299,As461,-35.134621
488.0,488,As291,As296,2.48852,-4.04024,0.8119224941420458,True,1,As291,As292,As462,As296,As299,As476,38.049997
489.0,489,As291,As462,2.47298,-4.22893,0.8498414433677509,True,1,As291,As292,As296,As462,As356,As452,166.776798
490.0,490,As292,As299,2.49016,-4.06065,0.8160240668469938,True,1,As292,As291,As461,As299,As296,As303,40.85873
491.0,491,As292,As461,2.46459,-4.38585,0.8813759259184829,True,1,As292,As291,As299,As461,As305,As476,-67.712657
492.0,492,As293,As307,2.50818,-3.93448,0.7906690728154755,True,1,As293,As310,As500,As307,As303,As476,-155.916148
493.0,493,As293,As310,2.5031,-3.921,0.7879601458158331,True,1,As293,As307,As500,As310,As217,As294,178.490291
494.0,494,As293,As500,2.50047,-4.05593,0.8150755404791666,True,1,As293,As307,As310,As500,As472,As480,-162.85284
495.0,495,As294,As297,2.50644,-4.01776,0.8074049363562922,True,1,As294,As303,As310,As297,As145,As312,-161.334315
496.0,496,As294,As303,2.54502,-3.69948,0.7434437134003464,True,1,As294,As297,As310,As303,As299,As307,132.392965
497.0,497,As294,As310,2.46162,-4.25258,0.854594123155699,True,1,As294,As297,As303,As310,As217,As293,-168.005338
498.0,498,As295,As300,2.51699,-3.85781,0.7752615481075693,True,1,As295,As139,As256,As300,As301,As302,112.839897
499.0,499,As296,As299,2.46865,-4.20098,0.8442246399819942,True,1,As296,As291,As476,As299,As292,As303,-41.608486
500.0,500,As296,As476,2.46442,-4.34861,0.8738922136435068,True,1,As296,As291,As299,As476,As307,As461,43.724837
501.0,501,As297,As312,2.501,-4.10834,0.8256078004236216,True,1,As297,As145,As294,As312,As211,As316,105.700578
502.0,502,As299,As303,2.46879,-4.38027,0.880254574831094,True,1,As299,As292,As296,As303,As294,As307,-79.791976
503.0,503,As300,As301,2.49379,-4.03954,0.8117818228586816,True,1,As300,As295,As302,As301,As308,As309,160.677789
504.0,504,As300,As302,2.48907,-3.92191,0.7881430184842066,True,1,As300,As295,As301,As302,As256,As304,-123.176484
505.0,505,As301,As308,2.49181,-4.07542,0.8189922309259788,True,1,As301,As300,As309,As308,As248,As313,-78.774117
506.0,506,As301,As309,2.42656,-4.59016,0.9224338543529724,True,1,As301,As300,As308,As309,As265,As311,68.093205
507.0,507,As302,As304,2.45488,-4.21088,0.8462141338467166,True,1,As302,As256,As300,As304,As287,As305,-171.65338
508.0,508,As303,As307,2.50277,-4.16633,0.8372614114554655,True,1,As303,As294,As299,As307,As293,As476,16.330224
509.0,509,As304,As305,2.47733,-4.17331,0.8386641051095829,True,1,As304,As287,As302,As305,As306,As461,-70.663942
510.0,510,As305,As306,2.48771,-4.04335,0.8125474765581354,True,1,As305,As304,As461,As306,As249,As473,-170.603394
511.0,511,As305,As461,2.48987,-4.19098,0.8422150502196482,True,1,As305,As304,As306,As461,As292,As476,-134.435221
512.0,512,As306,As473,2.44998,-4.22277,0.8486035360741457,True,1,As306,As249,As305,As473,As414,As469,-175.750773
513.0,513,As307,As476,2.4541,-4.50692,0.905706029171205,True,1,As307,As293,As303,As476,As296,As461,56.065722
514.0,514,As308,As313,2.47261,-4.39851,0.8839200665576129,True,1,As308,As248,As301,As313,As311,As328,-6.497907
515.0,515,As309,As311,2.45139,-4.52564,0.9094679812063166,True,1,As309,As265,As301,As311,As313,As322,50.0882
516.0,516,As311,As313,2.47084,-4.41019,0.8862672674000329,True,1,As311,As309,As322,As313,As308,As328,-25.159017
517.0,517,As311,As322,2.45533,-4.37979,0.8801581145225014,True,1,As311,As309,As313,As322,As168,As324,55.977827
518.0,518,As312,As316,2.49773,-4.06527,0.8169524973171977,True,1,As312,As211,As297,As316,As150,As167,-162.443159
519.0,519,As313,As328,2.50682,-4.15488,0.8349604311775795,True,1,As313,As308,As311,As328,As275,As324,-14.778211
520.0,520,As314,As325,2.48764,-4.04349,0.8125756108148083,True,1,As314,As226,As282,As325,As263,As323,29.897423
521.0,521,As315,As320,2.41498,-4.6887,0.942236351871129,True,1,As315,As215,As321,As320,As206,As326,-51.913578
522.0,522,As315,As321,2.40911,-4.78442,0.9614721450763041,False,0,,,,,,,
523.0,523,As317,As319,2.52371,-3.81905,0.7674723781887165,True,1,As317,As36,As289,As319,As150,As159,-46.337134
524.0,524,As318,As326,2.45542,-3.97731,0.799276145767603,True,1,As318,As215,As327,As326,As320,As327,2.228056
525.0,525,As318,As327,2.44587,-4.1084,0.8256198579621955,True,1,As318,As215,As326,As327,As321,As326,5.976293
526.0,526,As320,As326,2.44366,-4.51406,0.90714087626152,True,1,As320,As206,As315,As326,As318,As327,52.006366
527.0,527,As321,As327,2.43053,-4.76405,0.9573786107304055,False,0,,,,,,,
528.0,528,As322,As324,2.45665,-4.37991,0.8801822295996494,True,1,As322,As168,As311,As324,As265,As328,-66.648371
529.0,529,As323,As325,2.50192,-3.95372,0.794535523518229,True,1,As323,As282,As498,As325,As263,As314,-31.481274
530.0,530,As323,As498,2.50115,-3.89233,0.7821986519671874,True,1,As323,As282,As325,As498,As481,As495,156.029845
531.0,531,As324,As328,2.44696,-4.32659,0.8694670969868212,True,1,As324,As265,As322,As328,As275,As313,52.31646
532.0,532,As326,As327,2.47067,-3.89259,0.7822509013010085,True,1,As326,As318,As320,As327,As318,As321,2.859384
533.0,533,As329,As344,2.5319,-3.91996,0.7877511484805492,True,1,As329,As13,As32,As344,As347,As358,97.705296
534.0,534,As330,As336,2.47769,-3.97614,0.7990410237654085,False,0,,,,,,,
535.0,535,As330,As388,2.43662,-4.51993,0.9083205054520169,True,1,As330,As336,As405,As388,As335,As402,147.43986
536.0,536,As330,As405,2.46163,-4.36128,0.876438363872399,True,1,As330,As336,As388,As405,As50,As95,-66.992344
537.0,537,As331,As335,2.45179,-4.34727,0.8736229286153524,True,1,As331,As336,As389,As335,As343,As388,-53.924318
538.0,538,As331,As336,2.51497,-3.8874,0.7812079242143509,False,0,,,,,,,
539.0,539,As331,As389,2.48001,-4.17577,0.8391584641911201,True,1,As331,As335,As336,As389,As52,As394,-150.270888
540.0,540,As332,As338,2.44572,-4.4239,0.8890224149642092,True,1,As332,As177,As460,As338,As337,As339,-63.098325
541.0,541,As332,As460,2.48471,-4.25946,0.8559767209121929,True,1,As332,As177,As338,As460,As452,As458,-39.549006
542.0,542,As333,As340,2.48689,-4.11277,0.8264980486883408,True,1,As333,As383,As402,As340,As334,As339,-152.13288
543.0,543,As333,As383,2.5053,-3.87071,0.7778539189009955,True,1,As333,As340,As402,As383,As374,As424,-151.038312
544.0,544,As333,As402,2.47315,-4.18441,0.8408947497457868,True,1,As333,As340,As383,As402,As388,As397,88.01976
545.0,545,As334,As337,2.44492,-4.52402,0.9091424276648166,True,1,As334,As177,As340,As337,As338,As458,-55.089649
546.0,546,As334,As340,2.46788,-4.21483,0.8470079218028432,True,1,As334,As177,As337,As340,As333,As339,63.293363
547.0,547,As335,As343,2.46469,-4.29862,0.8638462744215395,True,1,As335,As331,As388,As343,As339,As342,72.319741
548.0,548,As335,As388,2.47284,-4.19997,0.8440216714159973,True,1,As335,As331,As343,As388,As330,As402,-77.93066
549.0,549,As336,As342,2.56222,-3.53933,0.7112601333563766,False,0,,,,,,,
550.0,550,As337,As338,2.46505,-4.40499,0.885222280723613,True,1,As337,As334,As458,As338,As332,As339,35.482128
551.0,551,As337,As458,2.52,-4.05453,0.8147941979124381,True,1,As337,As334,As338,As458,As176,As460,2.817846
552.0,552,As338,As339,2.48699,-4.14505,0.8329850044411934,True,1,As338,As332,As337,As339,As340,As343,109.527613
553.0,553,As339,As340,2.44602,-4.48785,0.9018737414944114,True,1,As339,As338,As343,As340,As333,As334,-141.798674
554.0,554,As339,As343,2.49746,-4.05844,0.8155799475095155,True,1,As339,As338,As340,As343,As335,As342,-99.67561
555.0,555,As341,As457,2.50974,-4.04067,0.8120089065018268,True,1,As341,As15,As484,As457,As445,As453,93.90293
556.0,556,As341,As484,2.53502,-3.77214,0.7580453926135519,True,1,As341,As15,As457,As484,As148,As381,75.764387
557.0,557,As342,As343,2.49195,-4.13207,0.8303765569296683,True,1,As342,As12,As336,As343,As335,As339,-124.044651
558.0,558,As344,As347,2.50635,-4.02965,0.8097943385837215,True,1,As344,As329,As358,As347,As356,As361,-35.993499
559.0,559,As344,As358,2.60803,-3.32397,0.667981608234495,True,1,As344,As329,As347,As358,As345,As346,155.185716
560.0,560,As345,As346,2.48351,-3.69191,0.7419224539502506,True,1,As345,As352,As358,As346,As348,As358,-12.898579
561.0,561,As345,As352,2.54151,-3.71802,0.7471694928197358,True,1,As345,As346,As358,As352,As348,As387,104.061055
562.0,562,As345,As358,2.51234,-3.55393,0.7141941344094016,True,1,As345,As346,As352,As358,As344,As346,-91.825351
563.0,563,As346,As348,2.47167,-4.28496,0.8611011748061751,True,1,As346,As345,As358,As348,As192,As352,55.222953
564.0,564,As346,As358,2.48353,-3.75682,0.7549667010976379,True,1,As346,As345,As348,As358,As344,As345,96.006491
565.0,565,As347,As356,2.47962,-4.33065,0.8702829904303336,True,1,As347,As344,As361,As356,As462,As471,129.441373
566.0,566,As347,As361,2.52794,-3.91377,0.7865072124176571,True,1,As347,As344,As356,As361,As362,As478,-107.163863
567.0,567,As348,As352,2.47434,-4.26547,0.8571844843593628,True,1,As348,As192,As346,As352,As345,As387,-122.278805
568.0,568,As349,As363,2.4292,-4.61009,0.9264389667493277,True,1,As349,As27,As33,As363,As360,As365,170.79088
569.0,569,As350,As353,2.47934,-4.16032,0.8360536480082955,True,1,As350,As192,As195,As353,As351,As364,-90.958969
570.0,570,As351,As353,2.48856,-4.14305,0.8325830864887241,True,1,As351,As196,As200,As353,As350,As364,41.057801
571.0,571,As352,As387,2.54728,-3.78844,0.7613210239261757,True,1,As352,As345,As348,As387,As181,As241,-87.310774
572.0,572,As353,As364,2.45892,-4.43189,0.8906280771843236,True,1,As353,As350,As351,As364,As366,As372,-48.703926
573.0,573,As354,As359,2.46206,-4.31224,0.8665833356778547,True,1,As354,As29,As406,As359,As28,As32,-66.319916
574.0,574,As354,As406,2.50018,-4.01168,0.8061831057807859,True,1,As354,As29,As359,As406,As408,As409,-143.08054
575.0,575,As355,As357,2.5269,-3.89753,0.7832436386436074,True,1,As355,As471,As475,As357,As360,As366,28.526637
576.0,576,As355,As471,2.47568,-4.24548,0.8531673144244334,True,1,As355,As357,As475,As471,As356,As362,60.56832
577.0,577,As355,As475,2.47116,-4.30229,0.8645837938643206,True,1,As355,As357,As471,As475,As470,As472,107.134018
578.0,578,As356,As462,2.5249,-3.78193,0.7600127809908885,True,1,As356,As347,As471,As462,As291,As452,149.172925
579.0,579,As356,As471,2.47775,-4.19209,0.8424381146832686,True,1,As356,As347,As462,As471,As355,As362,-147.528744
580.0,580,As357,As360,2.43216,-4.64874,0.9342060311807948,True,1,As357,As355,As366,As360,As362,As363,1.505469
581.0,581,As357,As366,2.50597,-4.11706,0.8273601626963872,True,1,As357,As355,As360,As366,As364,As365,-116.080936
582.0,582,As360,As362,2.47857,-3.95962,0.7957211814780131,False,0,,,,,,,
583.0,583,As360,As363,2.52179,-3.78592,0.7608146073060645,True,1,As360,As357,As362,As363,As349,As365,23.972548
584.0,584,As361,As362,2.43114,-4.53476,0.9113007270695761,False,0,,,,,,,
585.0,585,As361,As478,2.52921,-3.90613,0.7849718858392248,True,1,As361,As347,As362,As478,As132,As477,121.39847
586.0,586,As362,As467,2.89433,-1.00033,0.20102529269674888,False,0,,,,,,,
587.0,587,As362,As471,2.44675,-4.42859,0.8899649125627495,False,0,,,,,,,
588.0,588,As363,As365,2.47374,-4.25363,0.8548051300807453,True,1,As363,As349,As360,As365,As366,As386,-35.905033
589.0,589,As364,As366,2.53213,-3.79504,0.7626473531693241,True,1,As364,As353,As372,As366,As357,As365,-124.232783
590.0,590,As364,As372,2.51492,-3.97824,0.7994630376155012,True,1,As364,As353,As366,As372,As200,As417,112.291588
591.0,591,As365,As366,2.4972,-4.05082,0.8140486401106078,True,1,As365,As363,As386,As366,As357,As364,134.927874
592.0,592,As365,As386,2.52412,-3.88748,0.7812240009324497,True,1,As365,As363,As366,As386,As47,As373,-160.320284
593.0,593,As368,As374,2.44681,-4.50356,0.9050308070110568,True,1,As368,As375,As379,As374,As380,As383,74.205187
594.0,594,As368,As375,2.53404,-3.90616,0.7849779146085117,True,1,As368,As374,As379,As375,As373,As376,104.745813
595.0,595,As368,As379,2.50085,-4.22854,0.8497630693670194,True,1,As368,As374,As375,As379,As219,As424,-51.285583
596.0,596,As369,As479,2.47041,-4.17156,0.8383124269011725,True,1,As369,As46,As49,As479,As148,As160,-62.005957
597.0,597,As370,As384,2.51999,-3.92071,0.7879018677127252,True,1,As370,As385,As480,As384,As376,As499,-4.766305
598.0,598,As370,As385,2.49457,-4.0123,0.8063077003460513,True,1,As370,As384,As480,As385,As221,As371,27.515309
599.0,599,As370,As480,2.4937,-4.07909,0.8197297503687597,True,1,As370,As384,As385,As480,As221,As500,-124.092551
600.0,600,As371,As376,2.47235,-4.17114,0.8382280241311539,False,0,,,,,,,
601.0,601,As371,As380,2.4828,-4.02321,0.8085001627767707,False,0,,,,,,,
602.0,602,As371,As382,2.54416,-3.66663,0.7368422110310401,False,0,,,,,,,
603.0,603,As371,As385,2.5557,-3.46265,0.6958505990587082,False,0,,,,,,,
604.0,604,As372,As417,2.51447,-3.53777,0.7109466373534507,True,1,As372,As200,As364,As417,As200,As423,-99.379642
605.0,605,As373,As375,2.5436,-3.65579,0.7346638157286571,True,1,As373,As377,As386,As375,As368,As376,-161.378193
606.0,606,As373,As377,2.4858,-4.20846,0.8457278131242287,True,1,As373,As375,As386,As377,As97,As432,-141.976406
607.0,607,As373,As386,2.5107,-3.88569,0.7808642843649897,True,1,As373,As375,As377,As386,As47,As365,-64.973515
608.0,608,As374,As380,2.47289,-4.357,0.875578259454115,True,1,As374,As368,As383,As380,As219,As371,-84.442406
609.0,609,As374,As383,2.43391,-4.54353,0.9130631372911533,True,1,As374,As368,As380,As383,As333,As424,-58.386173
610.0,610,As375,As376,2.48921,-4.16613,0.8372212196602186,True,1,As375,As368,As373,As376,As371,As384,-167.14135
611.0,611,As376,As384,2.47988,-4.24997,0.8540696202277268,True,1,As376,As371,As375,As384,As370,As499,62.134922
612.0,612,As377,As432,2.47054,-4.22762,0.8495781871088836,True,1,As377,As97,As373,As432,As415,As431,-76.010169
613.0,613,As378,As429,2.47902,-3.85148,0.7739894777880043,True,1,As378,As45,As95,As429,As95,As98,-2.306057
614.0,614,As379,As424,2.50306,-4.10108,0.8241488382561583,True,1,As379,As219,As368,As424,As383,As439,-96.845455
615.0,615,As381,As382,2.4814,-3.84547,0.7727817143408345,True,1,As381,As484,As499,As382,As371,As499,103.902827
616.0,616,As381,As484,2.52394,-3.95663,0.7951203141390717,True,1,As381,As382,As499,As484,As148,As341,-156.517318
617.0,617,As381,As499,2.49101,-3.753,0.7541990378084218,True,1,As381,As382,As484,As499,As382,As384,-110.850277
618.0,618,As382,As499,2.43552,-4.18841,0.8416985856507253,True,1,As382,As371,As381,As499,As381,As384,0.363826
619.0,619,As383,As424,2.47325,-4.24586,0.8532436788354026,True,1,As383,As333,As374,As424,As379,As439,142.35222
620.0,620,As384,As499,2.52117,-3.99,0.80182631517602,True,1,As384,As370,As376,As499,As381,As382,41.765401
621.0,621,As388,As402,2.43187,-4.56507,0.9173917936392466,True,1,As388,As330,As335,As402,As333,As397,-48.206243
622.0,622,As389,As394,2.54127,-3.68509,0.7405519137323308,True,1,As389,As52,As331,As394,As404,As408,-39.894833
623.0,623,As390,As444,2.50759,-4.22221,0.8484909990474544,True,1,As390,As51,As53,As444,As403,As443,20.000116
624.0,624,As391,As392,2.49253,-4.09028,0.8219784813128248,True,1,As391,As393,As395,As392,As399,As404,-58.529454
625.0,625,As391,As393,2.48307,-4.22223,0.848495018226979,True,1,As391,As392,As395,As393,As396,As400,102.681072
626.0,626,As391,As395,2.45496,-4.4321,0.8906702785693329,True,1,As391,As392,As393,As395,As235,As398,-65.211911
627.0,627,As392,As399,2.44992,-4.49392,0.9030935624801554,True,1,As392,As391,As404,As399,As398,As419,-15.024493
628.0,628,As392,As404,2.47284,-4.27584,0.8592684289429156,True,1,As392,As391,As399,As404,As394,As411,-34.561193
629.0,629,As393,As396,2.50222,-4.09912,0.8237549586627386,True,1,As393,As391,As400,As396,As425,As426,175.40287
630.0,630,As393,As400,2.47648,-4.36131,0.876444392641686,True,1,As393,As391,As396,As400,As231,As398,-34.539891
631.0,631,As394,As404,2.43988,-4.50729,0.9057803839924118,True,1,As394,As389,As408,As404,As392,As411,-179.730017
632.0,632,As394,As408,2.48992,-4.10204,0.8243417588733435,True,1,As394,As389,As404,As408,As406,As413,-74.785174
633.0,633,As395,As398,2.45048,-4.4716,0.8986081581305991,True,1,As395,As235,As391,As398,As399,As400,50.135646
634.0,634,As396,As425,2.4942,-3.76534,0.7566788715751567,True,1,As396,As393,As426,As425,As426,As428,105.29561
635.0,635,As396,As426,2.48541,-3.84184,0.7720522332571029,True,1,As396,As393,As425,As426,As425,As449,-0.962621
636.0,636,As397,As401,2.46837,-4.26025,0.8561354785034183,True,1,As397,As178,As402,As401,As233,As235,-75.106464
637.0,637,As397,As402,2.49235,-3.96674,0.7971520093888034,True,1,As397,As178,As401,As402,As333,As388,135.927997
638.0,638,As398,As399,2.49051,-4.11895,0.8277399751614705,True,1,As398,As395,As400,As399,As392,As419,97.171494
639.0,639,As398,As400,2.43992,-4.55269,0.9149039215134622,True,1,As398,As395,As399,As400,As231,As393,-55.211201
640.0,640,As399,As419,2.50094,-3.87672,0.7790616823481655,True,1,As399,As392,As398,As419,As420,As468,-167.22564
641.0,641,As403,As444,2.49853,-4.16855,0.8377075403827062,True,1,As403,As55,As114,As444,As390,As443,-36.351086
642.0,642,As404,As411,2.47233,-4.21678,0.8473997918065006,True,1,As404,As392,As394,As411,As407,As413,-116.025437
643.0,643,As406,As408,2.5252,-3.81996,0.7676552508570901,True,1,As406,As354,As409,As408,As394,As413,-115.687872
644.0,644,As406,As409,2.51738,-3.83529,0.7707359519627663,True,1,As406,As354,As408,As409,As410,As413,125.466293
645.0,645,As407,As410,2.47858,-4.14819,0.83361601562657,True,1,As407,As411,As412,As410,As409,As415,-173.153104
646.0,646,As407,As411,2.47784,-4.16045,0.8360797726752061,True,1,As407,As410,As412,As411,As404,As413,155.529168
647.0,647,As407,As412,2.46728,-4.30179,0.8644833143762032,True,1,As407,As410,As411,As412,As416,As420,41.352419
648.0,648,As408,As413,2.48884,-4.02903,0.809669744018456,True,1,As408,As394,As406,As413,As409,As411,40.868298
649.0,649,As409,As410,2.48025,-4.21299,0.8466381572865714,True,1,As409,As406,As413,As410,As407,As415,61.235762
650.0,650,As409,As413,2.49346,-4.06962,0.817826668863818,True,1,As409,As406,As410,As413,As408,As411,-30.622797
651.0,651,As410,As415,2.50172,-3.87787,0.7792927851708352,True,1,As410,As407,As409,As415,As418,As432,-174.588637
652.0,652,As411,As413,2.51659,-3.98727,0.8012776971708996,True,1,As411,As404,As407,As413,As408,As409,-16.467627
653.0,653,As412,As416,2.45057,-4.47324,0.8989377308516239,True,1,As412,As407,As420,As416,As414,As466,53.109826
654.0,654,As412,As420,2.48673,-4.1138,0.8267050364338625,True,1,As412,As407,As416,As420,As419,As465,-70.264391
655.0,655,As414,As416,2.45783,-4.34226,0.872616124144417,True,1,As414,As257,As473,As416,As412,As466,123.345154
656.0,656,As414,As473,2.45087,-4.19295,0.8426109394028303,True,1,As414,As257,As416,As473,As306,As469,-168.693503
657.0,657,As415,As418,2.41013,-4.78385,0.9613575984598505,True,1,As415,As410,As432,As418,As430,As434,-53.553895
658.0,658,As415,As432,2.51438,-3.80411,0.7644700510837718,True,1,As415,As410,As418,As432,As377,As431,128.340565
659.0,659,As416,As466,2.48381,-4.22284,0.8486176032024821,True,1,As416,As412,As414,As466,As465,As469,-1.112839
660.0,660,As417,As423,2.49855,-4.00297,0.8044327530977827,True,1,As417,As200,As372,As423,As245,As441,135.553557
661.0,661,As418,As430,2.38785,-4.97614,1.0,True,1,As418,As415,As434,As430,As431,As436,57.204776
662.0,662,As418,As434,2.86508,-1.58533,0.3185862937939849,False,0,,,,,,,
663.0,663,As419,As420,2.47931,-4.24547,0.853165304834671,True,1,As419,As399,As468,As420,As412,As465,-129.475234
664.0,664,As419,As468,2.44343,-4.41565,0.8873645034102738,True,1,As419,As399,As420,As468,As463,As469,83.518634
665.0,665,As420,As465,2.50811,-4.00806,0.8054556342868168,True,1,As420,As412,As419,As465,As464,As466,59.65375
666.0,666,As422,As437,2.51907,-3.78332,0.7602921139678546,True,1,As422,As496,As497,As437,As434,As438,165.271782
667.0,667,As422,As496,2.46357,-3.94309,0.7923993296008554,True,1,As422,As437,As497,As496,As493,As497,-14.41961
668.0,668,As422,As497,2.45941,-3.86155,0.7760131346786866,True,1,As422,As437,As496,As497,As275,As496,-120.413071
669.0,669,As423,As441,2.49354,-4.01333,0.806514688091573,True,1,As423,As245,As417,As441,As434,As440,127.548286
670.0,670,As424,As439,2.53327,-3.79958,0.763559706921429,True,1,As424,As379,As383,As439,As428,As442,-31.40398
671.0,671,As425,As426,2.46914,-3.90513,0.7847709268629902,True,1,As425,As396,As428,As426,As396,As449,-112.495321
672.0,672,As425,As428,2.53913,-3.92227,0.7882153637156512,True,1,As425,As396,As426,As428,As435,As439,-24.224157
673.0,673,As426,As449,2.4982,-3.99477,0.8027848894926589,True,1,As426,As396,As425,As449,As456,As486,168.069667
674.0,674,As427,As482,2.47011,-4.3567,0.8755179717612447,True,1,As427,As51,As112,As482,As155,As485,76.126423
675.0,675,As428,As435,2.50039,-4.14753,0.8334833827022551,True,1,As428,As425,As439,As435,As433,As440,100.329154
676.0,676,As428,As439,2.48952,-4.13602,0.8311703448857951,True,1,As428,As425,As435,As439,As424,As442,-131.184169
677.0,677,As430,As431,2.50391,-3.91367,0.7864871165200337,True,1,As430,As418,As436,As431,As432,As433,-50.058265
678.0,678,As430,As436,2.47987,-4.16693,0.8373819868412062,True,1,As430,As418,As431,As436,As99,As438,120.260887
679.0,679,As431,As432,2.48848,-4.16107,0.8362043672404714,True,1,As431,As430,As433,As432,As377,As415,-93.199548
680.0,680,As431,As433,2.4545,-4.35286,0.8747462892925038,True,1,As431,As430,As432,As433,As434,As435,79.840831
681.0,681,As433,As434,2.4639,-4.36046,0.8762735775118867,False,0,,,,,,,
682.0,682,As433,As435,2.47336,-4.20471,0.8449742169633492,True,1,As433,As431,As434,As435,As428,As440,-173.207214
683.0,683,As434,As437,2.49883,-4.04936,0.8137552400053053,False,0,,,,,,,
684.0,684,As434,As441,2.58182,-2.99354,0.601578733717299,False,0,,,,,,,
685.0,685,As435,As440,2.50659,-3.98832,0.8014887040959459,True,1,As435,As428,As433,As440,As441,As442,31.019355
686.0,686,As436,As438,2.5145,-3.84983,0.7736578954772173,True,1,As436,As99,As430,As438,As437,As489,154.09869
687.0,687,As437,As438,2.51024,-3.90103,0.7839469950604283,True,1,As437,As422,As434,As438,As436,As489,168.744258
688.0,688,As438,As489,2.51576,-3.74248,0.7520849493784338,True,1,As438,As436,As437,As489,As154,As474,-158.926524
689.0,689,As439,As442,2.45591,-4.30042,0.8642080005787618,True,1,As439,As424,As428,As442,As269,As440,176.198976
690.0,690,As440,As441,2.52932,-3.83136,0.7699461831861644,True,1,As440,As435,As442,As441,As423,As434,6.861961
691.0,691,As440,As442,2.45901,-4.31454,0.8670455413231943,True,1,As440,As435,As441,As442,As269,As439,-163.065788
692.0,692,As443,As444,2.51874,-3.94768,0.7933217313017721,True,1,As443,As113,As116,As444,As390,As403,61.794943
693.0,693,As445,As446,2.47659,-4.09436,0.822798393935862,True,1,As445,As113,As457,As446,As447,As453,34.878283
694.0,694,As445,As457,2.4965,-3.96806,0.797417275237433,True,1,As445,As113,As446,As457,As341,As453,83.468785
695.0,695,As446,As447,2.43908,-4.38573,0.8813518108413347,True,1,As446,As445,As453,As447,As450,As454,-125.910536
696.0,696,As446,As453,2.45615,-4.35483,0.8751421784756859,True,1,As446,As445,As447,As453,As451,As457,-23.492719
697.0,697,As447,As450,2.47862,-4.16481,0.8369559538115889,True,1,As447,As446,As454,As450,As455,As459,21.315013
698.0,698,As447,As454,2.4765,-3.99717,0.803267191035622,True,1,As447,As446,As450,As454,As455,As456,107.3572
699.0,699,As448,As451,2.43709,-4.44505,0.8932726973115709,True,1,As448,As113,As114,As451,As453,As459,-170.045764
700.0,700,As449,As456,2.5325,-3.89982,0.7837038346991845,True,1,As449,As426,As486,As456,As454,As481,87.909464
701.0,701,As449,As486,2.49754,-4.00938,0.8057209001354464,True,1,As449,As426,As456,As486,As483,As485,-133.672327
702.0,702,As450,As455,2.48316,-4.20891,0.8458182446635345,True,1,As450,As447,As459,As455,As452,As454,-20.423283
703.0,703,As450,As459,2.5012,-4.03451,0.8107709992082216,True,1,As450,As447,As455,As459,As451,As463,124.877753
704.0,704,As451,As453,2.48807,-4.17833,0.8396729191702805,True,1,As451,As448,As459,As453,As446,As457,81.313345
