source,path,frame_index,natoms,atom_index,PC1,PC2
rss_train.extxyz,rss_train.extxyz,588,12,9,4.916298621642689,-2.1306088671139833
rss_train.extxyz,rss_train.extxyz,588,12,10,4.796854229775612,-2.154116670294
rss_train.extxyz,rss_train.extxyz,588,12,11,4.82934887738088,-1.9463178938205434
rss_train.extxyz,rss_train.extxyz,589,6,0,6.665190202735829,-0.2967309627520597
rss_train.extxyz,rss_train.extxyz,589,6,1,5.647424477412407,0.45053818506550103
rss_train.extxyz,rss_train.extxyz,589,6,2,7.971500451427971,-2.6815019057248053
rss_train.extxyz,rss_train.extxyz,589,6,3,5.494488198316176,0.6136767126306453
rss_train.extxyz,rss_train.extxyz,589,6,4,6.687638986793971,-0.39815495735326045
rss_train.extxyz,rss_train.extxyz,589,6,5,7.835907565560575,-2.47274675111685
rss_train.extxyz,rss_train.extxyz,590,6,0,2.9190094610276844,-1.4957527230697278
rss_train.extxyz,rss_train.extxyz,590,6,1,2.919009347432553,-1.4957530740148444
rss_train.extxyz,rss_train.extxyz,590,6,2,2.9190093466368445,-1.495753468867512
rss_train.extxyz,rss_train.extxyz,590,6,3,2.9190094616063966,-1.4957527233024257
rss_train.extxyz,rss_train.extxyz,590,6,4,2.91900934670025,-1.4957530718616974
rss_train.extxyz,rss_train.extxyz,590,6,5,2.919009346535308,-1.4957534706688926
rss_train.extxyz,rss_train.extxyz,591,10,0,1.1042463971344958,1.5391293280979697
rss_train.extxyz,rss_train.extxyz,591,10,1,2.324890844219471,-2.3467974696058977
rss_train.extxyz,rss_train.extxyz,591,10,2,3.705199759155633,-1.81881871125776
rss_train.extxyz,rss_train.extxyz,591,10,3,1.4564406994124326,-1.4621831816708561
rss_train.extxyz,rss_train.extxyz,591,10,4,2.5042570265255826,-1.771869126354998
rss_train.extxyz,rss_train.extxyz,591,10,5,1.617618599814012,-1.301320343145521
rss_train.extxyz,rss_train.extxyz,591,10,6,1.8958569870897222,-1.4974587194686526
rss_train.extxyz,rss_train.extxyz,591,10,7,0.8832420609497937,-0.18654480606212775
rss_train.extxyz,rss_train.extxyz,591,10,8,2.369287333051947,1.157632881214405
rss_train.extxyz,rss_train.extxyz,591,10,9,3.220583069695987,-4.200469449391425
rss_train.extxyz,rss_train.extxyz,592,6,0,-12.04154708713255,-2.449506833995098
rss_train.extxyz,rss_train.extxyz,592,6,1,-12.039974373669693,-2.452228804558616
rss_train.extxyz,rss_train.extxyz,592,6,2,-12.039082384878313,-2.451511408358817
rss_train.extxyz,rss_train.extxyz,592,6,3,-12.04100039043039,-2.45061575733255
rss_train.extxyz,rss_train.extxyz,592,6,4,-12.039759789248127,-2.4506613007868614
rss_train.extxyz,rss_train.extxyz,592,6,5,-12.042585649579475,-2.4485795738068608
rss_train.extxyz,rss_train.extxyz,593,6,0,4.846726748762066,-1.9167460324398058
rss_train.extxyz,rss_train.extxyz,593,6,1,6.96182396603777,-0.802524939945469
rss_train.extxyz,rss_train.extxyz,593,6,2,4.345038260098569,-1.3871239146392178
rss_train.extxyz,rss_train.extxyz,593,6,3,6.863653495191734,-0.3712621986841709
rss_train.extxyz,rss_train.extxyz,593,6,4,3.710503099832941,-3.1064339104407512
rss_train.extxyz,rss_train.extxyz,593,6,5,5.62952889621392,-0.3980075123018828
rss_train.extxyz,rss_train.extxyz,594,8,0,2.826355033395771,-2.7292762083318074
rss_train.extxyz,rss_train.extxyz,594,8,1,2.9089678496357756,-2.527420432294911
rss_train.extxyz,rss_train.extxyz,594,8,2,2.9477649103890293,-2.348509041456069
rss_train.extxyz,rss_train.extxyz,594,8,3,2.8081855368057873,-2.1729657601189647
rss_train.extxyz,rss_train.extxyz,594,8,4,2.893229422464511,-2.2981731793724505
rss_train.extxyz,rss_train.extxyz,594,8,5,2.8217545241573596,-2.632965948963003
rss_train.extxyz,rss_train.extxyz,594,8,6,2.870215256135463,-2.1404703190197654
rss_train.extxyz,rss_train.extxyz,594,8,7,2.8794844550276935,-2.4964930336265843
rss_train.extxyz,rss_train.extxyz,595,8,0,6.519334691793162,1.5009965077645084
rss_train.extxyz,rss_train.extxyz,595,8,1,10.46397796043199,0.8522692861426595
rss_train.extxyz,rss_train.extxyz,595,8,2,9.09139342955416,4.055005859267647
rss_train.extxyz,rss_train.extxyz,595,8,3,6.0070553325722855,-0.953107766319849
rss_train.extxyz,rss_train.extxyz,595,8,4,5.997992206839676,1.4848404009989533
rss_train.extxyz,rss_train.extxyz,595,8,5,1.837120716824245,0.18489068354377358
rss_train.extxyz,rss_train.extxyz,595,8,6,4.136312416903664,1.8832071848107965
rss_train.extxyz,rss_train.extxyz,595,8,7,0.8382808794409762,-6.664656863590192
rss_train.extxyz,rss_train.extxyz,596,6,0,6.756344153724889,0.2736784109315826
rss_train.extxyz,rss_train.extxyz,596,6,1,6.99140319956831,-0.9103324051827382
rss_train.extxyz,rss_train.extxyz,596,6,2,6.9357849097585955,-0.7221217190209026
rss_train.extxyz,rss_train.extxyz,596,6,3,8.238333325368352,-1.4200634562631098
rss_train.extxyz,rss_train.extxyz,596,6,4,7.891314834609112,-0.9034458327854499
rss_train.extxyz,rss_train.extxyz,596,6,5,7.044962099035985,0.15194323584657887
rss_train.extxyz,rss_train.extxyz,597,12,0,1.9912577014172754,0.030677427742240804
rss_train.extxyz,rss_train.extxyz,597,12,1,1.9594977748099787,0.23766091551984259
rss_train.extxyz,rss_train.extxyz,597,12,2,1.951573095993325,0.2605387740406564
rss_train.extxyz,rss_train.extxyz,597,12,3,2.049666327690833,0.3656288147073643
rss_train.extxyz,rss_train.extxyz,597,12,4,2.0558338739109203,0.14392009841826536
rss_train.extxyz,rss_train.extxyz,597,12,5,2.0282044448988614,0.2849741983076215
rss_train.extxyz,rss_train.extxyz,597,12,6,2.024148535594037,0.004399741572071791
rss_train.extxyz,rss_train.extxyz,597,12,7,1.9156994795696534,0.22409368617879322
rss_train.extxyz,rss_train.extxyz,597,12,8,1.9694792492807132,0.33560974777998465
rss_train.extxyz,rss_train.extxyz,597,12,9,1.9749011493309006,0.443723620205029
rss_train.extxyz,rss_train.extxyz,597,12,10,2.0125782845047837,0.17078033006034277
rss_train.extxyz,rss_train.extxyz,597,12,11,2.000141887520982,0.3676497995297414
rss_train.extxyz,rss_train.extxyz,598,8,0,-3.8623556873357074,-0.7351877330580638
rss_train.extxyz,rss_train.extxyz,598,8,1,-3.8510364281987144,-0.7519559912120657
rss_train.extxyz,rss_train.extxyz,598,8,2,-3.862880133676107,-0.7527213563881066
rss_train.extxyz,rss_train.extxyz,598,8,3,-3.847608671802906,-0.7458503694098635
rss_train.extxyz,rss_train.extxyz,598,8,4,-3.864754058102559,-0.7367745189026109
rss_train.extxyz,rss_train.extxyz,598,8,5,-3.8448141939460747,-0.7483095866170955
rss_train.extxyz,rss_train.extxyz,598,8,6,-3.8661230252188226,-0.7558243779096614
rss_train.extxyz,rss_train.extxyz,598,8,7,-3.8481181317616837,-0.7449339970240143
rss_train.extxyz,rss_train.extxyz,599,12,0,1.23131232126984,-2.2217777288330867
rss_train.extxyz,rss_train.extxyz,599,12,1,-1.0536590082309871,-0.4792530743815807
rss_train.extxyz,rss_train.extxyz,599,12,2,3.02965881439016,-3.2754519146105263
rss_train.extxyz,rss_train.extxyz,599,12,3,0.6674255088214913,-4.512126010391366
rss_train.extxyz,rss_train.extxyz,599,12,4,4.0546189735533105,-2.5476266835116497
rss_train.extxyz,rss_train.extxyz,599,12,5,3.054138578724654,0.03143626688203116
rss_train.extxyz,rss_train.extxyz,599,12,6,0.7662999975611449,-2.0241989048285305
rss_train.extxyz,rss_train.extxyz,599,12,7,2.1675488055109113,-1.7549360973244186
rss_train.extxyz,rss_train.extxyz,599,12,8,0.28187323686982424,-3.6278435899200994
rss_train.extxyz,rss_train.extxyz,599,12,9,4.072004631225624,-2.3137456847590907
rss_train.extxyz,rss_train.extxyz,599,12,10,-2.5577872023894486,-1.3907310299443756
rss_train.extxyz,rss_train.extxyz,599,12,11,4.052287143330837,-1.243932372236297
rss_train.extxyz,rss_train.extxyz,600,12,0,4.667791806802015,-2.077492100438444
rss_train.extxyz,rss_train.extxyz,600,12,1,4.67483647365718,-2.108364966156024
rss_train.extxyz,rss_train.extxyz,600,12,2,4.665720833766962,-2.0909306569572874
rss_train.extxyz,rss_train.extxyz,600,12,3,4.669580635099507,-2.0912641330545787
rss_train.extxyz,rss_train.extxyz,600,12,4,4.66522237073103,-2.102849878293229
rss_train.extxyz,rss_train.extxyz,600,12,5,4.667465601725517,-2.1079449405025628
rss_train.extxyz,rss_train.extxyz,600,12,6,4.661923006326205,-2.076996469671935
rss_train.extxyz,rss_train.extxyz,600,12,7,4.652938666104298,-2.071069453258519
rss_train.extxyz,rss_train.extxyz,600,12,8,4.668796508903128,-2.080904023705608
rss_train.extxyz,rss_train.extxyz,600,12,9,4.650873559646996,-2.0869733096254626
rss_train.extxyz,rss_train.extxyz,600,12,10,4.662864413147588,-2.0679703539314795
rss_train.extxyz,rss_train.extxyz,600,12,11,4.662277277394523,-2.108181769967196
rss_train.extxyz,rss_train.extxyz,601,6,0,8.838002355041525,-0.60690855776877
rss_train.extxyz,rss_train.extxyz,601,6,1,8.822760460085476,-0.6207216556211392
rss_train.extxyz,rss_train.extxyz,601,6,2,8.846983368263658,-0.6149989183142639
rss_train.extxyz,rss_train.extxyz,601,6,3,8.837997113047166,-0.6310049808459958
rss_train.extxyz,rss_train.extxyz,601,6,4,8.83657409929478,-0.5971606377487044
rss_train.extxyz,rss_train.extxyz,601,6,5,8.842621703267618,-0.6188490502579282
rss_train.extxyz,rss_train.extxyz,602,6,0,4.5661422299445675,-2.8014402267996603
rss_train.extxyz,rss_train.extxyz,602,6,1,6.863409379961482,-0.6580068334079265
rss_train.extxyz,rss_train.extxyz,602,6,2,4.830441167877183,-0.9255934618128622
rss_train.extxyz,rss_train.extxyz,602,6,3,7.10854525537637,-0.942280487631906
rss_train.extxyz,rss_train.extxyz,602,6,4,4.638508679491956,-2.4401913400755033
rss_train.extxyz,rss_train.extxyz,602,6,5,4.673886971462437,-0.999490771302378
rss_train.extxyz,rss_train.extxyz,603,6,0,7.670122595211922,-2.418795112822357
rss_train.extxyz,rss_train.extxyz,603,6,1,7.772508661248395,-2.716207031180465
rss_train.extxyz,rss_train.extxyz,603,6,2,7.7319044692712,-2.3978693528684847
rss_train.extxyz,rss_train.extxyz,603,6,3,7.43858993139208,-1.6700028341705666
rss_train.extxyz,rss_train.extxyz,603,6,4,7.64830359206983,-2.4926139641145983
rss_train.extxyz,rss_train.extxyz,603,6,5,7.502433741024234,-1.9355015183628894
rss_train.extxyz,rss_train.extxyz,604,8,0,8.309457507136251,-2.4700377739118435
rss_train.extxyz,rss_train.extxyz,604,8,1,8.292586903370953,-2.448467115814438
rss_train.extxyz,rss_train.extxyz,604,8,2,8.30198001042735,-2.455954309415067
rss_train.extxyz,rss_train.extxyz,604,8,3,8.306603768214465,-2.440209588357768
rss_train.extxyz,rss_train.extxyz,604,8,4,8.297607210106875,-2.463047692820644
rss_train.extxyz,rss_train.extxyz,604,8,5,8.299967076552996,-2.4469258164787604
rss_train.extxyz,rss_train.extxyz,604,8,6,8.308220249860184,-2.4630522496100546
rss_train.extxyz,rss_train.extxyz,604,8,7,8.317343271402642,-2.4559777859545138
rss_train.extxyz,rss_train.extxyz,605,8,0,4.147133192005697,-0.1400882001703776
rss_train.extxyz,rss_train.extxyz,605,8,1,2.883900766613351,0.96802614327237
rss_train.extxyz,rss_train.extxyz,605,8,2,2.815480626079104,1.1061276221784628
rss_train.extxyz,rss_train.extxyz,605,8,3,3.993637643143799,0.16152337911810632
rss_train.extxyz,rss_train.extxyz,605,8,4,4.665038772608973,-0.3786340694642951
rss_train.extxyz,rss_train.extxyz,605,8,5,4.369961806569584,-0.013662791921035033
rss_train.extxyz,rss_train.extxyz,605,8,6,3.2804882045692025,1.1046222222125608
rss_train.extxyz,rss_train.extxyz,605,8,7,3.6248525456684746,0.9140823732723353
rss_train.extxyz,rss_train.extxyz,606,6,0,0.2615316780583399,-1.31843200321325
rss_train.extxyz,rss_train.extxyz,606,6,1,4.2194079374613125,-0.05110864972920304
rss_train.extxyz,rss_train.extxyz,606,6,2,2.2732576645099947,-1.977526108434349
rss_train.extxyz,rss_train.extxyz,606,6,3,0.2402393121814832,-1.3298366006699804
rss_train.extxyz,rss_train.extxyz,606,6,4,2.3237094209653577,-1.9710932465702604
rss_train.extxyz,rss_train.extxyz,606,6,5,4.237065792805609,-0.0464110301167846
rss_train.extxyz,rss_train.extxyz,607,6,0,9.002392183033415,-0.5456259198618205
rss_train.extxyz,rss_train.extxyz,607,6,1,8.932867193218314,-0.6936559577000572
rss_train.extxyz,rss_train.extxyz,607,6,2,8.902852231847604,-0.5827815524134956
rss_train.extxyz,rss_train.extxyz,607,6,3,9.003206798202676,-0.7217984960786994
rss_train.extxyz,rss_train.extxyz,607,6,4,9.04543995962922,-0.5756512462865269
rss_train.extxyz,rss_train.extxyz,607,6,5,8.909481791339651,-0.5636475837911574
rss_train.extxyz,rss_train.extxyz,608,10,0,-11.246181020799852,0.6622657310058198
rss_train.extxyz,rss_train.extxyz,608,10,1,-8.478198017178869,-6.647159576387017
rss_train.extxyz,rss_train.extxyz,608,10,2,-4.733094407059269,1.9395559852268263
rss_train.extxyz,rss_train.extxyz,608,10,3,-5.937397309031553,-1.121382618937404
rss_train.extxyz,rss_train.extxyz,608,10,4,-9.645708593870587,-0.3702124885036181
rss_train.extxyz,rss_train.extxyz,608,10,5,-6.283272073062488,1.5544050646810392
rss_train.extxyz,rss_train.extxyz,608,10,6,-8.347777872938185,-0.20996824839184192
rss_train.extxyz,rss_train.extxyz,608,10,7,-5.0659601625791595,-1.8540103488278383
rss_train.extxyz,rss_train.extxyz,608,10,8,-7.443317317509422,6.566200265347929
rss_train.extxyz,rss_train.extxyz,608,10,9,-8.495995782562659,2.2005268422131063
rss_train.extxyz,rss_train.extxyz,609,10,0,-1.480330726492955,0.19670804381474394
rss_train.extxyz,rss_train.extxyz,609,10,1,-1.1026232443581456,-3.633789616433648
rss_train.extxyz,rss_train.extxyz,609,10,2,0.3900914861888225,1.5425803703817293
rss_train.extxyz,rss_train.extxyz,609,10,3,-0.761273950235104,0.20317778590382596
rss_train.extxyz,rss_train.extxyz,609,10,4,-2.524780429588592,-1.7105792130329323
rss_train.extxyz,rss_train.extxyz,609,10,5,-0.7455881666670301,-2.1296933187229374
rss_train.extxyz,rss_train.extxyz,609,10,6,-3.4160865869323978,1.9916139604945973
rss_train.extxyz,rss_train.extxyz,609,10,7,-2.581177826275322,-4.783238069496569
rss_train.extxyz,rss_train.extxyz,609,10,8,0.05177455769849004,-5.460371532726791
rss_train.extxyz,rss_train.extxyz,609,10,9,-1.8270564314593045,0.4090382066843554
rss_train.extxyz,rss_train.extxyz,610,6,0,5.401343937649692,-0.26575058648527705
rss_train.extxyz,rss_train.extxyz,610,6,1,5.401338965500543,-0.26579680955857854
rss_train.extxyz,rss_train.extxyz,610,6,2,5.401296099755875,-0.2657209373947049
rss_train.extxyz,rss_train.extxyz,610,6,3,5.401386872417319,-0.26582570473035316
rss_train.extxyz,rss_train.extxyz,610,6,4,5.372946893504761,-1.157861223150187
rss_train.extxyz,rss_train.extxyz,610,6,5,5.3729482059749,-1.1578620560439217
rss_train.extxyz,rss_train.extxyz,611,6,0,15.762340362013532,1.216645149698099
rss_train.extxyz,rss_train.extxyz,611,6,1,14.504636027786958,0.8952720471387678
rss_train.extxyz,rss_train.extxyz,611,6,2,15.257366334725234,1.8236397102466753
rss_train.extxyz,rss_train.extxyz,611,6,3,15.349854960722212,-0.16134518548905186
rss_train.extxyz,rss_train.extxyz,611,6,4,15.925244605310574,0.9061215972543093
rss_train.extxyz,rss_train.extxyz,611,6,5,16.045268508283712,1.0053839882673872
rss_train.extxyz,rss_train.extxyz,612,12,0,14.917063001787561,1.084841276616567
rss_train.extxyz,rss_train.extxyz,612,12,1,14.916113437161634,1.085783244938892
rss_train.extxyz,rss_train.extxyz,612,12,2,15.077708927738044,0.2134255691273721
rss_train.extxyz,rss_train.extxyz,612,12,3,15.078694565759122,0.21349746832170235
rss_train.extxyz,rss_train.extxyz,612,12,4,15.170515301876513,0.7570419785118019
rss_train.extxyz,rss_train.extxyz,612,12,5,15.171655946058884,0.7553722994210494
rss_train.extxyz,rss_train.extxyz,612,12,6,15.390399492222059,-0.24915444713620072
rss_train.extxyz,rss_train.extxyz,612,12,7,15.388661013084175,-0.24735888472383638
rss_train.extxyz,rss_train.extxyz,612,12,8,15.912423791872392,0.5031750145702809
rss_train.extxyz,rss_train.extxyz,612,12,9,15.913420218732114,0.5041229844722268
rss_train.extxyz,rss_train.extxyz,612,12,10,15.783409971089561,0.1725654874460476
rss_train.extxyz,rss_train.extxyz,612,12,11,15.784732379269684,0.17094718745544224
rss_train.extxyz,rss_train.extxyz,613,6,0,13.669614076742427,-0.6675834998139343
rss_train.extxyz,rss_train.extxyz,613,6,1,12.449023848292875,1.8698859413744278
rss_train.extxyz,rss_train.extxyz,613,6,2,12.445575120066543,2.0794013066673465
rss_train.extxyz,rss_train.extxyz,613,6,3,12.26546534107441,1.256904717928073
rss_train.extxyz,rss_train.extxyz,613,6,4,12.190436495707061,1.3682618021930124
rss_train.extxyz,rss_train.extxyz,613,6,5,13.737943427753486,-0.8347589563187143
rss_train.extxyz,rss_train.extxyz,614,6,0,3.3973519223366395,-2.0951693786162155
rss_train.extxyz,rss_train.extxyz,614,6,1,2.081497885851661,-2.098304196555498
rss_train.extxyz,rss_train.extxyz,614,6,2,4.93767294753097,-1.581538987550746
rss_train.extxyz,rss_train.extxyz,614,6,3,1.9180127806321785,-1.973618485569673
rss_train.extxyz,rss_train.extxyz,614,6,4,4.494271160105676,-0.4373303524423424
rss_train.extxyz,rss_train.extxyz,614,6,5,2.9269237925721647,-1.2422349931946626
rss_train.extxyz,rss_train.extxyz,615,6,0,17.676649164395677,1.696894836838167
rss_train.extxyz,rss_train.extxyz,615,6,1,17.89497302947907,1.156753205603589
rss_train.extxyz,rss_train.extxyz,615,6,2,18.17024601116585,0.9817442888513002
rss_train.extxyz,rss_train.extxyz,615,6,3,18.33865369692237,1.1620843023524454
rss_train.extxyz,rss_train.extxyz,615,6,4,18.024730279502258,1.5142002714373453
rss_train.extxyz,rss_train.extxyz,615,6,5,17.780373909199078,1.495226601714386
rss_train.extxyz,rss_train.extxyz,616,8,0,-8.74209950700443,1.1090256710334274
rss_train.extxyz,rss_train.extxyz,616,8,1,1.9632144548848487,1.2561164555190127
rss_train.extxyz,rss_train.extxyz,616,8,2,0.7837554466843528,-1.8418289459428747
rss_train.extxyz,rss_train.extxyz,616,8,3,-6.795205404193467,1.7788096486452
rss_train.extxyz,rss_train.extxyz,616,8,4,2.818903090339308,-0.127905393456746
rss_train.extxyz,rss_train.extxyz,616,8,5,-0.775467182456417,-1.8319151581026636
rss_train.extxyz,rss_train.extxyz,616,8,6,-5.872678807953957,2.120752290598174
rss_train.extxyz,rss_train.extxyz,616,8,7,0.9641973613096937,0.5493071304464445
rss_train.extxyz,rss_train.extxyz,617,8,0,-3.5381550811788713,-0.7748484923628725
rss_train.extxyz,rss_train.extxyz,617,8,1,-3.5581299744684465,-0.7816526122335861
rss_train.extxyz,rss_train.extxyz,617,8,2,-3.5351638999224235,-0.7653116834131553
rss_train.extxyz,rss_train.extxyz,617,8,3,-3.5503662752289102,-0.7984788962586492
rss_train.extxyz,rss_train.extxyz,617,8,4,-3.5531024041933925,-0.7840045827947419
rss_train.extxyz,rss_train.extxyz,617,8,5,-3.55567406970183,-0.7820957397344013
rss_train.extxyz,rss_train.extxyz,617,8,6,-3.525375920100089,-0.7668842355874845
rss_train.extxyz,rss_train.extxyz,617,8,7,-3.5478764272538044,-0.7870353428570189
rss_train.extxyz,rss_train.extxyz,618,6,0,-3.538506637102781,-1.0527141090521346
rss_train.extxyz,rss_train.extxyz,618,6,1,-1.0807830984732334,-0.9358956643639487
rss_train.extxyz,rss_train.extxyz,618,6,2,-1.3415505761240887,-0.7576272031054727
rss_train.extxyz,rss_train.extxyz,618,6,3,-2.608571699203889,-1.8249707550065986
rss_train.extxyz,rss_train.extxyz,618,6,4,-3.814612173337782,-1.1250934790958849
rss_train.extxyz,rss_train.extxyz,618,6,5,-2.2150084388948983,-1.7635737027874347
rss_train.extxyz,rss_train.extxyz,619,6,0,10.603118755756796,-0.706087323126827
rss_train.extxyz,rss_train.extxyz,619,6,1,10.603118755759567,-0.7060873231293445
rss_train.extxyz,rss_train.extxyz,619,6,2,10.60315643977227,-0.706105357609361
rss_train.extxyz,rss_train.extxyz,619,6,3,10.603156439783191,-0.7061053576208389
rss_train.extxyz,rss_train.extxyz,619,6,4,9.203131769574696,7.011063109873941
rss_train.extxyz,rss_train.extxyz,619,6,5,9.20313176957297,7.01106310987573
rss_train.extxyz,rss_train.extxyz,620,6,0,-8.292405030090293,-0.32624287180621814
rss_train.extxyz,rss_train.extxyz,620,6,1,-6.488404040143465,-1.2640550621098534
rss_train.extxyz,rss_train.extxyz,620,6,2,-5.497316687223616,-1.2525658346787403
rss_train.extxyz,rss_train.extxyz,620,6,3,-9.576314626336575,1.7578421095030992
rss_train.extxyz,rss_train.extxyz,620,6,4,-6.91472459898856,2.130470149797676
rss_train.extxyz,rss_train.extxyz,620,6,5,-10.408102299958216,-0.43208736526245983
rss_train.extxyz,rss_train.extxyz,621,12,0,1.7703159157948285,1.192556351787316
rss_train.extxyz,rss_train.extxyz,621,12,1,1.7076672693372714,1.2517154512583848
rss_train.extxyz,rss_train.extxyz,621,12,2,1.8476627655169793,1.2069938293221867
rss_train.extxyz,rss_train.extxyz,621,12,3,3.309820413283081,2.0344138516287202
rss_train.extxyz,rss_train.extxyz,621,12,4,3.5819577955158053,1.3626594934157406
rss_train.extxyz,rss_train.extxyz,621,12,5,3.1982507297107468,1.8457220325095625
rss_train.extxyz,rss_train.extxyz,621,12,6,3.7739676092098975,-0.06862982815424723
rss_train.extxyz,rss_train.extxyz,621,12,7,3.8843761937548678,-0.11963602910852167
rss_train.extxyz,rss_train.extxyz,621,12,8,3.846289305886124,0.04066153398131567
rss_train.extxyz,rss_train.extxyz,621,12,9,2.385834406821722,0.6973210065619098
rss_train.extxyz,rss_train.extxyz,621,12,10,2.242245128822546,0.9252050516568704
rss_train.extxyz,rss_train.extxyz,621,12,11,2.307207858300721,0.6794521431027738
rss_train.extxyz,rss_train.extxyz,622,6,0,0.6410902934943259,-0.006889309521902254
rss_train.extxyz,rss_train.extxyz,622,6,1,0.557997156964916,0.06546414689970748
rss_train.extxyz,rss_train.extxyz,622,6,2,-0.009483371516388672,-1.4383670152079127
rss_train.extxyz,rss_train.extxyz,622,6,3,0.42015582457786493,-0.9187234362873744
rss_train.extxyz,rss_train.extxyz,622,6,4,-0.23642187493307176,-0.8145616250659111
rss_train.extxyz,rss_train.extxyz,622,6,5,1.1774598937567546,-0.006881638149312641
rss_train.extxyz,rss_train.extxyz,623,6,0,9.855015718368094,-2.271079841393294
rss_train.extxyz,rss_train.extxyz,623,6,1,9.86071050793155,-2.259703789603268
rss_train.extxyz,rss_train.extxyz,623,6,2,9.856053395567024,-2.268854361429988
rss_train.extxyz,rss_train.extxyz,623,6,3,9.85280704262923,-2.2714083553169067
rss_train.extxyz,rss_train.extxyz,623,6,4,9.859908552692552,-2.2636915495834558
rss_train.extxyz,rss_train.extxyz,623,6,5,9.852586198809817,-2.269663073943713
rss_train.extxyz,rss_train.extxyz,624,6,0,3.4139573004490913,-1.9718800822217832
rss_train.extxyz,rss_train.extxyz,624,6,1,5.059320731176847,-0.19360788430775044
rss_train.extxyz,rss_train.extxyz,624,6,2,1.5554293650372202,-1.0759438723801695
rss_train.extxyz,rss_train.extxyz,624,6,3,5.0590829134947555,-0.17241306284787328
rss_train.extxyz,rss_train.extxyz,624,6,4,3.459545308376839,-2.0029600577335325
rss_train.extxyz,rss_train.extxyz,624,6,5,1.533484718131806,-1.064049250203955
rss_train.extxyz,rss_train.extxyz,625,6,0,8.248853904927259,-0.47376498016127266
rss_train.extxyz,rss_train.extxyz,625,6,1,8.785999238116482,-1.6544450532314592
rss_train.extxyz,rss_train.extxyz,625,6,2,8.712167871874144,-1.1178515875465513
rss_train.extxyz,rss_train.extxyz,625,6,3,8.57346195478899,-1.4051862862182536
rss_train.extxyz,rss_train.extxyz,625,6,4,8.149035085956925,-0.3851579715564514
rss_train.extxyz,rss_train.extxyz,625,6,5,8.450924509108006,-0.7740196263323327
rss_train.extxyz,rss_train.extxyz,626,8,0,-0.41727665613401754,0.4881215796391749
rss_train.extxyz,rss_train.extxyz,626,8,1,-1.6765710779725325,2.274576618493659
rss_train.extxyz,rss_train.extxyz,626,8,2,0.31162666954545415,-2.138014952040828
rss_train.extxyz,rss_train.extxyz,626,8,3,1.259085177056317,-2.2260179488620384
rss_train.extxyz,rss_train.extxyz,626,8,4,-2.0004115437347174,1.4214641590887536
rss_train.extxyz,rss_train.extxyz,626,8,5,0.3142840097114217,-2.265201106728152
rss_train.extxyz,rss_train.extxyz,626,8,6,-1.3077511487475135,1.0433632039803835
rss_train.extxyz,rss_train.extxyz,626,8,7,0.7528772190589024,-0.6295252891257667
rss_train.extxyz,rss_train.extxyz,627,6,0,-0.20871786806348425,-1.8141327868116064
rss_train.extxyz,rss_train.extxyz,627,6,1,4.2716085838882165,0.21470184002107628
rss_train.extxyz,rss_train.extxyz,627,6,2,2.1566298687932104,-1.3610878956168018
rss_train.extxyz,rss_train.extxyz,627,6,3,-0.004827439769719888,-1.7353853900656109
rss_train.extxyz,rss_train.extxyz,627,6,4,2.01808193605849,-1.5964460489770804
rss_train.extxyz,rss_train.extxyz,627,6,5,4.2107363786586305,0.24622899946650945
rss_train.extxyz,rss_train.extxyz,628,12,0,-2.951531098397705,-0.02184597697292112
rss_train.extxyz,rss_train.extxyz,628,12,1,-2.951531266762572,-0.0218459918638918
rss_train.extxyz,rss_train.extxyz,628,12,2,-2.9515308911385887,-0.021846008331747324
rss_train.extxyz,rss_train.extxyz,628,12,3,-2.9515306133836603,-0.021846168982920577
rss_train.extxyz,rss_train.extxyz,628,12,4,-2.9515308272643956,-0.021846079957126507
rss_train.extxyz,rss_train.extxyz,628,12,5,-2.9515312169518246,-0.021845609595485094
rss_train.extxyz,rss_train.extxyz,628,12,6,-2.9455583459779575,-0.025972010887231223
rss_train.extxyz,rss_train.extxyz,628,12,7,-2.9455583185509653,-0.025971997900795518
rss_train.extxyz,rss_train.extxyz,628,12,8,-2.945558137765534,-0.02597213682252031
rss_train.extxyz,rss_train.extxyz,628,12,9,-2.9455581718105996,-0.025972109153271195
rss_train.extxyz,rss_train.extxyz,628,12,10,-2.9455579944109544,-0.02597208525587935
rss_train.extxyz,rss_train.extxyz,628,12,11,-2.945558230639957,-0.02597201452208253
rss_train.extxyz,rss_train.extxyz,629,10,0,-1.1848015095486701,-1.4780391386344849
rss_train.extxyz,rss_train.extxyz,629,10,1,-1.2900821324671625,1.5234835571563683
rss_train.extxyz,rss_train.extxyz,629,10,2,0.047291056461883585,-1.6881204065084277
rss_train.extxyz,rss_train.extxyz,629,10,3,-2.5396008996504307,0.700775161051757
rss_train.extxyz,rss_train.extxyz,629,10,4,0.40177260287296335,-3.369572300757075
rss_train.extxyz,rss_train.extxyz,629,10,5,-1.1080319324028913,-2.2845094949868074
rss_train.extxyz,rss_train.extxyz,629,10,6,-1.9757413279094784,2.17608136956079
rss_train.extxyz,rss_train.extxyz,629,10,7,0.7676871692722429,-0.24839782430042245
rss_train.extxyz,rss_train.extxyz,629,10,8,3.7537596692209405,-4.085186451188605
rss_train.extxyz,rss_train.extxyz,629,10,9,-2.4116416682084356,-0.4867161691009432
