# r(Angstrom)	g(r)_ideal	J(r)_ideal	J(r)_broadened
9.287999999999998479e+00 1.036793667757581083e+00 4.195948977683514869e+01 4.179339517393931658e+01
9.303999999999998494e+00 1.032518305956435123e+00 4.193055517730291371e+01 4.185305673258768877e+01
9.319999999999998508e+00 1.029280721715083224e+00 4.194296348390616913e+01 4.191170206531909059e+01
9.335999999999998522e+00 1.026254536757968294e+00 4.196335713279243862e+01 4.196946367871084504e+01
9.351999999999998536e+00 1.022324409989364913e+00 4.194606020930687151e+01 4.202643015030520246e+01
9.367999999999998550e+00 1.021045051084391364e+00 4.203703901952889765e+01 4.208264458667883900e+01
9.383999999999998565e+00 1.017022599919126469e+00 4.201458237657789141e+01 4.213810681745138709e+01
9.399999999999998579e+00 1.020492703822205804e+00 4.230182071292674806e+01 4.219276096476735916e+01
9.415999999999998593e+00 1.018588941322369656e+00 4.236676516323189645e+01 4.224653212437569749e+01
9.431999999999998607e+00 1.014877544218631522e+00 4.235597432501601389e+01 4.229937576850260683e+01
9.447999999999998622e+00 1.010260805954027230e+00 4.230646345895323179e+01 4.235132765698271839e+01
9.463999999999998636e+00 1.008596664725509573e+00 4.237994999725297163e+01 4.240254657677554917e+01
9.479999999999998650e+00 1.008610658251074099e+00 4.252395764123491517e+01 4.245334320636068526e+01
9.495999999999998664e+00 1.005375329031745091e+00 4.253075426200115317e+01 4.250417570535022804e+01
9.511999999999998678e+00 1.004916467153274651e+00 4.265471997143475136e+01 4.255560663740006078e+01
9.527999999999998693e+00 9.971085095928395869e-01 4.246580573150501436e+01 4.260823455222556788e+01
9.543999999999998707e+00 9.961591072693223303e-01 4.256797787304207503e+01 4.266263526276898688e+01
9.559999999999998721e+00 9.947246344420617170e-01 4.264931959121689431e+01 4.271926807476594234e+01
9.575999999999998735e+00 9.934260646135130157e-01 4.273633492654466437e+01 4.277845320157540243e+01
9.591999999999998749e+00 9.883232473208471980e-01 4.265901272534625832e+01 4.284034460192535931e+01
9.607999999999998764e+00 9.922048784900110441e-01 4.296954904441616918e+01 4.290494352027527469e+01
9.623999999999998778e+00 9.898221582282366038e-01 4.300924802862830632e+01 4.297212937304760061e+01
9.639999999999998792e+00 9.875365906648934100e-01 4.305273174335713549e+01 4.304174453115052046e+01
9.655999999999998806e+00 9.854687440717240232e-01 4.310531445342052592e+01 4.311362016977388834e+01
9.671999999999998820e+00 9.847661029679763978e-01 4.321744777980313046e+01 4.318763719605318130e+01
9.687999999999998835e+00 9.795706776626036394e-01 4.313179037730742493e+01 4.326377354550054122e+01
9.703999999999998849e+00 9.768472029232269094e-01 4.315406009869418824e+01 4.334211736753362487e+01
9.719999999999998863e+00 9.827524757247788623e-01 4.355822013898321643e+01 4.342288820913048397e+01
9.735999999999998877e+00 9.782024759352752064e-01 4.349940706905376686e+01 4.350641227863602722e+01
9.751999999999998892e+00 9.779261623633479505e-01 4.363016939905309499e+01 4.359312921920209760e+01
9.767999999999998906e+00 9.750527331773160000e-01 4.364483489538300631e+01 4.368354146812280447e+01
9.783999999999998920e+00 9.745609254070807248e-01 4.376584638198187349e+01 4.377817138460846280e+01
9.799999999999998934e+00 9.684900817823017816e-01 4.363558251144208100e+01 4.387750116986401139e+01
9.815999999999998948e+00 9.684846436373624190e-01 4.377793654146326929e+01 4.398190620947084994e+01
9.831999999999998963e+00 9.710654179523523499e-01 4.403780630098472670e+01 4.409161033089090864e+01
9.847999999999998977e+00 9.725842445340633358e-01 4.425035495901801852e+01 4.420663824835712319e+01
9.863999999999998991e+00 9.714578817405155053e-01 4.434284487421928134e+01 4.432682070597552126e+01
9.879999999999999005e+00 9.654112897441915475e-01 4.420991821281380396e+01 4.445178791170892652e+01
9.895999999999999019e+00 9.685606748082936646e-01 4.449791419769608325e+01 4.458104456175850316e+01
9.911999999999999034e+00 9.720124264165989070e-01 4.480101494698016040e+01 4.471402331060696866e+01
9.927999999999999048e+00 9.685238390724264512e-01 4.478445576110333803e+01 4.485014401104980664e+01
9.943999999999999062e+00 9.680968015381979930e-01 4.490911177890207284e+01 4.498888825623477317e+01
9.959999999999999076e+00 9.716812707604464139e-01 4.522056222864270580e+01 4.512986832667211701e+01
9.975999999999999091e+00 9.725075766048353332e-01 4.540454453330794138e+01 4.527284001940189029e+01
9.991999999999999105e+00 9.679317071400911354e-01 4.533598086418244577e+01 4.541769943911559437e+01
1.000799999999999912e+01 9.672247087569006974e-01 4.544806787919112878e+01 4.556446407739977644e+01
1.002399999999999913e+01 9.673206887476727411e-01 4.559802595425324512e+01 4.571322528609909597e+01
1.003999999999999915e+01 9.715339530584273797e-01 4.594294785306055928e+01 4.586406337645592401e+01
1.005599999999999916e+01 9.702278088026793368e-01 4.602753285467514388e+01 4.601699539866701372e+01
1.007199999999999918e+01 9.690700842601814857e-01 4.611901998604081854e+01 4.617192798279995003e+01
1.008799999999999919e+01 9.676870631139329326e-01 4.619963359661655744e+01 4.632860701669561365e+01
1.010399999999999920e+01 9.682335431517845592e-01 4.637247206338992811e+01 4.648664531553568935e+01
1.011999999999999922e+01 9.719192971395201885e-01 4.669653747478089656e+01 4.664555564246972352e+01
1.013599999999999923e+01 9.717408347842056981e-01 4.683570975343365461e+01 4.680483056702129829e+01
1.015199999999999925e+01 9.727879656285062238e-01 4.703431858518565889e+01 4.696402012231610001e+01
1.016799999999999926e+01 9.729966110705814408e-01 4.719281157266749460e+01 4.712281644271852343e+01
1.018399999999999928e+01 9.748669325803146490e-01 4.743245132726750768e+01 4.728112162647412475e+01
1.019999999999999929e+01 9.706910664179693171e-01 4.737779290660449760e+01 4.743904875048105652e+01
1.021599999999999930e+01 9.701488684243161353e-01 4.749999883925210042e+01 4.759693356708934431e+01
1.023199999999999932e+01 9.749061847265031444e-01 4.788255735142433167e+01 4.775522623791604104e+01
1.024799999999999933e+01 9.713873233402127161e-01 4.785905446170971089e+01 4.791447760818157775e+01
1.026399999999999935e+01 9.690113529199140263e-01 4.789118696994596291e+01 4.807522354844281409e+01
1.027999999999999936e+01 9.700160456039806922e-01 4.809042294398775397e+01 4.823792428835248103e+01
1.029599999999999937e+01 9.750567234624053503e-01 4.849091712454728764e+01 4.840294288319422833e+01
1.031199999999999939e+01 9.743253764748764922e-01 4.860526012325209422e+01 4.857052539285555071e+01
1.032799999999999940e+01 9.730760055970820721e-01 4.869368828752312339e+01 4.874081890849971899e+01
1.034399999999999942e+01 9.748909363968575326e-01 4.893577892983503830e+01 4.891388358815926551e+01
1.035999999999999943e+01 9.728215066097165575e-01 4.898308377360627475e+01 4.908971340087664004e+01
1.037599999999999945e+01 9.742637391274012737e-01 4.920734284736510489e+01 4.926827101058569269e+01
1.039199999999999946e+01 9.754412105504497443e-01 4.941887161969864195e+01 4.944949639807110486e+01
1.040799999999999947e+01 9.757791924659781069e-01 4.958833987006875788e+01 4.963329283207683318e+01
1.042399999999999949e+01 9.765616514974799767e-01 4.978080559738971544e+01 4.981956875120200579e+01
1.043999999999999950e+01 9.776438026391567337e-01 4.998907469449193286e+01 5.000822379815819119e+01
1.045599999999999952e+01 9.779776808977870273e-01 5.015953962083690953e+01 5.019918212324216711e+01
1.047199999999999953e+01 9.809845407573137832e-01 5.046785882873302853e+01 5.039241024635918365e+01
1.048799999999999955e+01 9.798769668047998538e-01 5.056504005227167653e+01 5.058789774945370254e+01
1.050399999999999956e+01 9.821348947380292849e-01 5.083630969747265738e+01 5.078565732989092396e+01
1.051999999999999957e+01 9.767288791825442518e-01 5.071062433357105448e+01 5.098570150208605867e+01
1.053599999999999959e+01 9.852827173632251467e-01 5.131045170649677800e+01 5.118801354672837789e+01
1.055199999999999960e+01 9.799230041459667806e-01 5.118644490423164228e+01 5.139250497232391979e+01
1.056799999999999962e+01 9.859104133711447115e-01 5.165549314141136961e+01 5.159897667535202004e+01
1.058399999999999963e+01 9.866892135093616734e-01 5.185295271797639316e+01 5.180712508657359194e+01
1.059999999999999964e+01 9.854688216804862178e-01 5.194551641732935110e+01 5.201648102732808354e+01
1.061599999999999966e+01 9.887105078537269387e-01 5.227384172222770076e+01 5.222643358180788908e+01
1.063199999999999967e+01 9.878708729079495043e-01 5.238700442492863374e+01 5.243623647879286409e+01
1.064799999999999969e+01 9.893622129470226456e-01 5.262412081092045923e+01 5.264503037528373852e+01
1.066399999999999970e+01 9.931183252476475376e-01 5.298277702146817347e+01 5.285191489395479891e+01
1.067999999999999972e+01 9.889910941637041208e-01 5.292103572484703022e+01 5.305600025859451563e+01
1.069599999999999973e+01 9.920747655742612192e-01 5.324522181478755556e+01 5.325654726379577397e+01
1.071199999999999974e+01 9.984154485915975874e-01 5.374596553847632663e+01 5.345303645917672952e+01
1.072799999999999976e+01 9.961467478404212317e-01 5.378414884914477767e+01 5.364528776595861359e+01
1.074399999999999977e+01 9.999707581150371061e-01 5.415178148219703047e+01 5.383349338351486324e+01
1.075999999999999979e+01 9.955188405914969785e-01 5.407138269437536593e+01 5.401821515567355192e+01
1.077599999999999980e+01 9.914954492546690368e-01 5.401312935560632411e+01 5.420031811029272717e+01
1.079199999999999982e+01 9.939038059086715560e-01 5.430523232445302995e+01 5.438087333151888458e+01
1.080799999999999983e+01 9.950749916533545569e-01 5.453055686382548117e+01 5.456098508884367249e+01
1.082399999999999984e+01 9.945253069052956141e-01 5.466191657114422497e+01 5.474169865401793800e+01
1.083999999999999986e+01 9.952711023397934342e-01 5.486475042568508798e+01 5.492384192948522070e+01
1.085599999999999987e+01 9.956954910030058059e-01 5.505029603932965188e+01 5.510800752181087603e+01
1.087199999999999989e+01 9.991621847272180723e-01 5.540491914613532032e+01 5.529447092404811315e+01
1.088799999999999990e+01 9.953455407952995770e-01 5.535585315217998925e+01 5.548325388288782989e+01
1.090399999999999991e+01 9.990410402648296495e-01 5.572479300912879552e+01 5.567410565584924598e+01
1.091999999999999993e+01 9.965669811880953910e-01 5.575004465309690715e+01 5.586660831255375825e+01
1.093599999999999994e+01 9.974351524116585876e-01 5.596224417543531615e+01 5.606021965398362283e+01
1.095199999999999996e+01 1.001667600885669529e+00 5.636427770182743302e+01 5.625432575433828220e+01
1.096799999999999997e+01 9.981384611685035768e-01 5.632991853372962510e+01 5.644833577909817990e+01
1.098399999999999999e+01 1.004411809716513559e+00 5.684945530853074303e+01 5.664174365319529159e+01
1.100000000000000000e+01 1.001185366267537624e+00 5.683204877915539299e+01 5.683418144059997701e+01
1.101600000000000001e+01 1.004238488825515807e+00 5.717131293045509466e+01 5.702546492475356388e+01
1.103200000000000003e+01 1.001316596507653589e+00 5.717068158834410241e+01 5.721559606052215941e+01
1.104800000000000004e+01 1.002744984342603951e+00 5.741842539728100547e+01 5.740473120207696667e+01
1.106400000000000006e+01 1.003130228572562510e+00 5.760697903320939872e+01 5.759313405069167402e+01
1.108000000000000007e+01 1.002960421516387424e+00 5.776393428038876721e+01 5.778107093777902747e+01
1.109600000000000009e+01 1.000562653453225037e+00 5.779238716464286085e+01 5.796873384550643493e+01
1.111200000000000010e+01 1.006675013658293372e+00 5.831324421778003142e+01 5.815616274478763614e+01
1.112800000000000011e+01 1.002039223150880121e+00 5.821198444285970908e+01 5.834322564936789490e+01
1.114400000000000013e+01 1.006255576960577880e+00 5.862514855865088492e+01 5.852958764675662451e+01
1.116000000000000014e+01 1.001215996383600260e+00 5.849915837408143915e+01 5.871476799682768899e+01
1.117600000000000016e+01 1.007000804472338418e+00 5.900598340023174160e+01 5.889821065637520547e+01
1.119200000000000017e+01 1.008962931645928318e+00 5.929035667728721393e+01 5.907936345283606983e+01
1.120800000000000018e+01 1.009899631581595569e+00 5.951520136901084612e+01 5.925777645181698006e+01
1.122400000000000020e+01 1.004724625279249883e+00 5.937940093801651642e+01 5.943318951909579795e+01
1.124000000000000021e+01 1.002391128546981980e+00 5.941051073290554996e+01 5.960556255690674732e+01
1.125600000000000023e+01 1.007421631368342396e+00 5.987877261898803027e+01 5.977513115474026506e+01
1.127199999999999847e+01 1.007679755916517816e+00 6.006451062409162489e+01 5.994235595549093887e+01
1.128799999999999848e+01 1.005994279183017426e+00 6.013439715592354418e+01 6.010790137294843305e+01
1.130399999999999849e+01 1.007959744297603155e+00 6.042281220838517442e+01 6.027256984671308260e+01
1.131999999999999851e+01 1.006260936509646875e+00 6.049185692059059960e+01 6.043717251556604708e+01
1.133599999999999852e+01 1.000538624839417468e+00 6.031800686177021475e+01 6.060246398317222827e+01
1.135199999999999854e+01 1.003099691017219630e+00 6.064322801751943359e+01 6.076900786525604303e+01
1.136799999999999855e+01 1.002999541590740673e+00 6.080822316995101318e+01 6.093712391913356896e+01
1.138399999999999856e+01 1.004645165287231023e+00 6.107956308578414450e+01 6.110686438402728982e+01
1.139999999999999858e+01 1.009024502965505388e+00 6.151837631713571142e+01 6.127801991076952959e+01
1.141599999999999859e+01 1.004636320567415808e+00 6.142288969937341392e+01 6.145019217370921183e+01
1.143199999999999861e+01 9.998409837633652764e-01 6.130117729210427768e+01 6.162287662631057117e+01
1.144799999999999862e+01 1.008628722011160050e+00 6.201318276420783349e+01 6.179557714271104629e+01
1.146399999999999864e+01 1.007237857261591873e+00 6.210089285495035938e+01 6.196792954039953827e+01
1.147999999999999865e+01 1.005003752578193410e+00 6.213623126313929390e+01 6.213972657594521820e+01
1.149599999999999866e+01 1.007208244043556356e+00 6.244623098198905353e+01 6.231098126516453561e+01
1.151199999999999868e+01 1.005166622902901485e+00 6.249324411085719078e+01 6.248185917941248135e+01
1.152799999999999869e+01 1.003230877676581034e+00 6.254639383930812357e+01 6.265266133184111652e+01
1.154399999999999871e+01 1.002863853394348581e+00 6.269718806113465348e+01 6.282371455287226780e+01
1.155999999999999872e+01 1.002806794457653083e+00 6.286752816743933892e+01 6.299530153833891433e+01
1.157599999999999874e+01 1.006897759460701147e+00 6.329885580340440043e+01 6.316760287747280955e+01
1.159199999999999875e+01 1.005222274490979339e+00 6.336833517836520713e+01 6.334067720127765710e+01
1.160799999999999876e+01 1.002853548978113407e+00 6.339365086232507451e+01 6.351448811223026070e+01
1.162399999999999878e+01 1.004554300425299251e+00 6.367633645368435680e+01 6.368892297947336090e+01
1.163999999999999879e+01 1.005517555254487050e+00 6.391297994049497788e+01 6.386382305135642667e+01
1.165599999999999881e+01 1.007307426783677462e+00 6.420288776756764548e+01 6.403902093388708749e+01
1.167199999999999882e+01 1.007530660334145400e+00 6.439353659947791186e+01 6.421435820614109957e+01
1.168799999999999883e+01 9.997278649248713123e-01 6.407013691367589558e+01 6.438966939889002106e+01
1.170399999999999885e+01 1.002142530217381422e+00 6.440084547446694785e+01 6.456480911989879701e+01
1.171999999999999886e+01 1.003283307501757537e+00 6.465055522292406920e+01 6.473963545745127135e+01
1.173599999999999888e+01 1.008097700523950202e+00 6.513827822337417217e+01 6.491403126032693649e+01
1.175199999999999889e+01 1.006952093521366054e+00 6.524178335534304551e+01 6.508795857967454879e+01
1.176799999999999891e+01 1.005189826787539431e+00 6.530506304683676433e+01 6.526145290298013890e+01
1.178399999999999892e+01 1.005116371226756788e+00 6.547797857796363985e+01 6.543463815541807094e+01
1.179999999999999893e+01 1.003899224232135179e+00 6.557640167749569571e+01 6.560777597568826991e+01
1.181599999999999895e+01 1.003590758700147800e+00 6.573415238078567313e+01 6.578117828417130397e+01
1.183199999999999896e+01 1.001340703453174719e+00 6.576451795815384571e+01 6.595518666218434589e+01
1.184799999999999898e+01 1.003064689163604806e+00 6.605603204997215983e+01 6.613011676743914791e+01
1.186399999999999899e+01 1.005308358732214025e+00 6.638271620833893394e+01 6.630622629307262628e+01
1.187999999999999901e+01 1.004813804492716400e+00 6.652914210794533290e+01 6.648367756164071807e+01
1.189599999999999902e+01 1.005089409473502782e+00 6.672676296655954786e+01 6.666255032121929958e+01
1.191199999999999903e+01 1.003398470749777172e+00 6.679381560967372877e+01 6.684284363670053608e+01
1.192799999999999905e+01 1.001779500961250013e+00 6.686530817659526349e+01 6.702451163499030429e+01
1.194399999999999906e+01 1.004028787130722744e+00 6.719534737052747175e+01 6.720746159265604547e+01
1.195999999999999908e+01 1.005880514061780140e+00 6.749975607520846665e+01 6.739157128338055713e+01
1.197599999999999909e+01 1.003490239347095470e+00 6.751964905527960070e+01 6.757672831378063449e+01
1.199199999999999910e+01 1.003865494331111607e+00 6.772549926619538496e+01 6.776282775061928021e+01
1.200799999999999912e+01 1.003705629772619456e+00 6.789552762455474522e+01 6.794981242225208007e+01
1.202399999999999913e+01 1.005217570122149962e+00 6.817913001222650848e+01 6.813770513048473276e+01
1.203999999999999915e+01 1.005974530273442191e+00 6.841217658956952619e+01 6.832658445260337032e+01
1.205599999999999916e+01 1.003060256527787519e+00 6.839540896109001267e+01 6.851665632936217776e+01
1.207199999999999918e+01 1.005803980352043769e+00 6.876465248407829733e+01 6.870820349762104229e+01
1.208799999999999919e+01 1.007350125367841409e+00 6.905303900707733078e+01 6.890158756929378114e+01
1.210399999999999920e+01 1.002421814141463363e+00 6.889723420485758254e+01 6.909716833575797068e+01
1.211999999999999922e+01 1.003699393308369991e+00 6.916754325343563892e+01 6.929525234803585931e+01
1.213599999999999923e+01 1.003510398114322744e+00 6.933722580962059112e+01 6.949605277637935785e+01
1.215199999999999925e+01 1.007088260730732099e+00 6.976803708585859454e+01 6.969962627083225470e+01
1.216799999999999926e+01 1.005189969272360928e+00 6.982002456535289525e+01 6.990584433732345815e+01
1.218399999999999928e+01 1.008047337136787958e+00 7.020275511954700676e+01 7.011440836415432898e+01
1.219999999999999929e+01 1.006949798959898557e+00 7.031062038210127696e+01 7.032486406178493610e+01
1.221599999999999930e+01 1.006547041799960240e+00 7.046696614178966911e+01 7.053665448675977245e+01
1.223199999999999932e+01 1.006150217122138146e+00 7.062382236008363634e+01 7.074914397824440471e+01
1.224799999999999933e+01 1.008573908229613680e+00 7.097927077830784981e+01 7.096170236160388356e+01
1.226399999999999935e+01 1.011241528891244634e+00 7.135306437021603188e+01 7.117371079451427818e+01
1.227999999999999936e+01 1.009858807288886329e+00 7.144154533453883005e+01 7.138464434010174386e+01
1.229599999999999937e+01 1.010821658520871580e+00 7.169612716304980893e+01 7.159405681731819016e+01
1.231199999999999939e+01 1.008332019971714288e+00 7.170578940467547113e+01 7.180163938374015231e+01
1.232799999999999940e+01 1.007707947481212951e+00 7.184778506664653719e+01 7.200719551169807175e+01
1.234399999999999942e+01 1.013337150372899620e+00 7.243679724241114570e+01 7.221064403984304647e+01
1.235999999999999943e+01 1.010847671427072436e+00 7.244628258373415974e+01 7.241202090215233511e+01
1.237599999999999945e+01 1.012022109696867345e+00 7.271835586496973747e+01 7.261146939992036664e+01
1.239199999999999946e+01 1.009694319433230403e+00 7.273880660020432742e+01 7.280919956781687574e+01
1.240799999999999947e+01 1.011629198658000828e+00 7.306651179316692435e+01 7.300544756043565542e+01
1.242399999999999949e+01 1.011724718939892798e+00 7.326198736179058812e+01 7.320044711572855078e+01
1.243999999999999950e+01 1.008610047158510659e+00 7.322468292253824984e+01 7.339437358251414878e+01
1.245599999999999952e+01 1.010576130395188565e+00 7.355626762237237415e+01 7.358729647974334398e+01
1.247199999999999953e+01 1.013547177676169975e+00 7.396216616340439032e+01 7.377914708296047763e+01
1.248799999999999955e+01 1.009966297288914516e+00 7.389007556753344375e+01 7.396972239239097746e+01
1.250399999999999956e+01 1.010947898923736821e+00 7.415153625310071561e+01 7.415870100022951306e+01
1.251999999999999957e+01 1.009961204574803428e+00 7.426886696538360866e+01 7.434568838214731556e+01
1.253599999999999959e+01 1.012975734972449082e+00 7.468105737058121463e+01 7.453029771052597141e+01
1.255199999999999960e+01 1.010995828903881621e+00 7.472547322067852349e+01 7.471218264980133483e+01
1.256799999999999962e+01 1.014967083280896798e+00 7.521037443936506861e+01 7.489112911751387003e+01
1.258399999999999963e+01 1.009092610559337855e+00 7.496557805920468809e+01 7.506703808501697495e+01
1.259999999999999964e+01 1.013196802224109350e+00 7.546200667449195976e+01 7.523995403247091929e+01
1.261599999999999966e+01 1.006860101033123289e+00 7.518062659712808227e+01 7.541002676079594380e+01
1.263199999999999967e+01 1.008355684743312830e+00 7.548339656050401913e+01 7.557745366375694118e+01
1.264799999999999969e+01 1.011953989343983729e+00 7.594478023692779800e+01 7.574246488562599211e+01
1.266399999999999970e+01 1.009160660297941048e+00 7.592688189853423353e+01 7.590527395365324992e+01
1.267999999999999972e+01 1.006906628345589194e+00 7.594884189428640298e+01 7.606608847785045668e+01
1.269599999999999973e+01 1.009299108616354079e+00 7.632154726643503295e+01 7.622512741518517032e+01
1.271199999999999974e+01 1.009574501420063219e+00 7.653491260406087804e+01 7.638262546384476082e+01
1.272799999999999976e+01 1.008494142502745161e+00 7.664558836923751528e+01 7.653886358513531718e+01
1.274399999999999977e+01 1.006108789548983529e+00 7.665666441198324321e+01 7.669413675506197592e+01
1.275999999999999979e+01 1.002979167159688156e+00 7.661022012699150707e+01 7.684876809076689597e+01
1.277599999999999980e+01 1.006749815855522145e+00 7.709120145664088852e+01 7.700305580528468852e+01
1.279199999999999982e+01 1.004642671394950781e+00 7.712265482453035759e+01 7.715723308064890773e+01
1.280799999999999983e+01 1.005954691054286476e+00 7.741667364300695908e+01 7.731145873815994207e+01
1.282399999999999984e+01 1.002731497328588128e+00 7.736154325765542694e+01 7.746583733263868510e+01
1.283999999999999986e+01 1.002419813813981930e+00 7.753059891173023743e+01 7.762038230796633798e+01
1.285599999999999987e+01 1.004867931061856678e+00 7.791375997481524962e+01 7.777509127780534470e+01
1.287199999999999989e+01 1.001004489272734110e+00 7.780751343939115827e+01 7.792996581211443186e+01
1.288799999999999990e+01 1.005222174855243455e+00 7.832971822854383959e+01 7.808503179344715761e+01
1.290399999999999991e+01 1.001833565117133285e+00 7.825962019367574385e+01 7.824032308662424384e+01
1.291999999999999993e+01 9.999161065784728519e-01 7.830365611380109669e+01 7.839587162311583768e+01
1.293599999999999994e+01 9.995663129110028411e-01 7.847025683690058884e+01 7.855164684693113486e+01
1.295199999999999996e+01 9.980948906320482594e-01 7.854869116787394034e+01 7.870754403391188703e+01
1.296799999999999997e+01 9.998109103777811368e-01 7.887826046842961603e+01 7.886334483334650258e+01
1.298399999999999999e+01 9.996371050641102984e-01 7.905927562074938919e+01 7.901874296102189987e+01
1.300000000000000000e+01 1.000679768217979992e+00 7.933690841198620092e+01 7.917338007497710350e+01
1.301600000000000001e+01 9.975853894692013890e-01 7.928638350275905111e+01 7.932692946666786327e+01
1.303200000000000003e+01 9.973812541488933370e-01 7.946516564400776872e+01 7.947915798825275147e+01
1.304800000000000004e+01 9.991571207349688732e-01 7.980224937788489115e+01 7.963003236453937461e+01
1.306400000000000006e+01 9.962737623781514618e-01 7.976722531860407628e+01 7.977972949184596985e+01
1.308000000000000007e+01 9.963037343505989352e-01 7.996513875517139525e+01 7.992866219354122848e+01
1.309600000000000009e+01 9.961272508043691465e-01 8.014669221178252201e+01 8.007742524385760419e+01
1.311200000000000010e+01 9.947150840904039892e-01 8.022875150592831517e+01 8.022672252331955178e+01
1.312800000000000011e+01 9.903985110500670430e-01 8.007566682304492645e+01 8.037728234408217531e+01
1.314400000000000013e+01 9.947375601733018380e-01 8.062264956731456778e+01 8.052975021901620778e+01
1.316000000000000014e+01 9.927570794132696275e-01 8.065814324979754701e+01 8.068465235243719746e+01
1.317600000000000016e+01 9.897833409954811534e-01 8.061219769822002945e+01 8.084233342865709915e+01
1.319200000000000017e+01 9.913538394152954236e-01 8.093631499731854717e+01 8.100299093837529085e+01
1.320800000000000018e+01 9.917817208137595930e-01 8.116778026236175947e+01 8.116671069229924740e+01
1.322400000000000020e+01 9.938293467861420982e-01 8.153253527880276863e+01 8.133351565558905349e+01
1.324000000000000021e+01 9.909566150911732763e-01 8.149370453463842523e+01 8.150341125587372915e+01
1.325600000000000023e+01 9.913370033722421759e-01 8.172214498099603475e+01 8.167639982824761091e+01
1.327200000000000024e+01 9.868591888567730397e-01 8.154951534861773155e+01 8.185247565166848460e+01
1.328800000000000026e+01 9.889832027390957903e-01 8.192219938021708003e+01 8.203160811911379824e+01
1.330400000000000027e+01 9.911893032751698529e-01 8.230278437810382286e+01 8.221373528519353613e+01
1.332000000000000028e+01 9.872261687792932561e-01 8.217099721978675575e+01 8.239874334137124379e+01
1.333599999999999852e+01 9.900798516299506025e-01 8.260661861305899833e+01 8.258652923804814350e+01
1.335199999999999854e+01 9.895355209032661303e-01 8.275942886608562787e+01 8.277702195332236101e+01
1.336799999999999855e+01 9.922258052121116778e-01 8.318343313357377156e+01 8.297025886296992780e+01
1.338399999999999856e+01 9.895702341217683662e-01 8.315951128073402288e+01 8.316643491869831450e+01
1.339999999999999858e+01 9.891620952359988506e-01 8.332407700136319306e+01 8.336589281341750279e+01
1.341599999999999859e+01 9.880565089170495474e-01 8.342982482384017828e+01 8.356912211309760607e+01
1.343199999999999861e+01 9.895596784873267326e-01 8.375616930659178649e+01 8.377663859417538106e+01
1.344799999999999862e+01 9.880454491954420160e-01 8.382735673774423901e+01 8.398892275351543901e+01
1.346399999999999864e+01 9.869489220378275807e-01 8.393369299069557599e+01 8.420625068607982655e+01
1.347999999999999865e+01 9.901826005678431297e-01 8.440895508922629631e+01 8.442863129247027132e+01
1.349599999999999866e+01 9.909529884795968968e-01 8.467527971084969352e+01 8.465575875582695176e+01
1.351199999999999868e+01 9.915710179312855477e-01 8.492910485880784677e+01 8.488701040907950812e+01
1.352799999999999869e+01 9.881993408965485948e-01 8.484088656167516262e+01 8.512150417475265840e+01
1.354399999999999871e+01 9.923791596314039953e-01 8.540139692613891498e+01 8.535821971323679236e+01
1.355999999999999872e+01 9.914795150665601797e-01 8.552568746796809762e+01 8.559613646642834794e+01
1.357599999999999874e+01 9.943301497304534164e-01 8.597411536136226573e+01 8.583438188564343818e+01
1.359199999999999875e+01 9.957393434870507321e-01 8.629901683087861386e+01 8.607234357618116860e+01
1.360799999999999876e+01 9.936387681158755925e-01 8.631983032133015854e+01 8.630977461176686916e+01
1.362399999999999878e+01 9.965773218130840050e-01 8.677881573898288536e+01 8.654677511197924389e+01
1.363999999999999879e+01 9.913067323065660741e-01 8.652273623588349949e+01 8.678378323446895592e+01
1.365599999999999881e+01 9.947158010526699901e-01 8.702408827715194661e+01 8.702146760538269632e+01
1.367199999999999882e+01 9.928621238530673798e-01 8.706557886540208813e+01 8.726058881305146997e+01
1.368799999999999883e+01 9.947546038836601046e-01 8.743582253213445199e+01 8.750189053466608868e+01
1.370399999999999885e+01 9.988759285817370159e-01 8.800344964177641316e+01 8.774597596754760787e+01
1.371999999999999886e+01 9.925942279109180033e-01 8.765433861258961201e+01 8.799323530004910765e+01
1.373599999999999888e+01 9.970894232684305303e-01 8.825678902310359319e+01 8.824380310480142953e+01
1.375199999999999889e+01 9.939251677310505517e-01 8.818178062792920002e+01 8.849759826704085697e+01
1.376799999999999891e+01 1.000934970335813246e+00 8.901045610374427497e+01 8.875432747858974381e+01
1.378399999999999892e+01 9.986683439323474909e-01 8.901542334622227770e+01 8.901356971297285270e+01
1.379999999999999893e+01 1.000356513879850251e+00 8.937301852971860683e+01 8.927480290640170324e+01
1.381599999999999895e+01 9.979083508774856393e-01 8.936115123707773478e+01 8.953743748771780986e+01
1.383199999999999896e+01 9.992941904079828408e-01 8.969263276666143270e+01 8.980085582914020392e+01
1.384799999999999898e+01 1.001910143383637042e+00 9.013559547656946336e+01 9.006440262880818182e+01
1.386399999999999899e+01 1.002134390423593979e+00 9.036422215847944983e+01 9.032740276005105784e+01
1.387999999999999901e+01 1.003292373100972190e+00 9.067757392775995129e+01 9.058915578571925664e+01
1.389599999999999902e+01 1.002606663075756188e+00 9.082463190460156000e+01 9.084899083619700377e+01
1.391199999999999903e+01 1.002325968428580794e+00 9.100841888493333443e+01 9.110629001955275896e+01
